alternative_txt,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,city,claim2,claim3,claimed,claimmode2,claimmode2_txt,claimmode3,claimmode3_txt,claimmode,claimmode_txt,compclaim,corp1,corp2,corp3,country,country_txt,eventid,gname2,gname3,gname,gsubname2,gsubname3,gsubname,guncertain1,guncertain2,guncertain3,iday,imonth,iyear,latitude,location,longitude,motive,multiple,natlty1,natlty1_txt,natlty2,natlty2_txt,natlty3,natlty3_txt,nkill,nkillter,nkillus,nperpcap,nperps,nwound,nwoundte,nwoundus,propcomment,property,propextent,propextent_txt,propvalue,provstate,region,region_txt,related,success,suicide,summary,target1,target2,target3,targsubtype1,targsubtype1_txt,targsubtype2,targsubtype2_txt,targsubtype3,targsubtype3_txt,targtype1,targtype1_txt,targtype2,targtype2_txt,targtype3,targtype3_txt
,7,Facility/Infrastructure Attack,,,,,Paris,,,0,,,,,,,,Lebanese Ministry of Foreign Affairs,,,69,France,200108120001,,,Unknown,,,,0,,,12,8,2001,48.856614,,2.352222,Unknown,0,110,Lebanon,,,,,0,0,0,0,,0,0,0,The consulate was slightly damaged.,1,3,Minor (likely < $1 million),,Paris (Department),8,Western Europe,,1,0,"08/12/2001: An arson attack was launched on the Lebanese Consulate by unknown perpetrators in Paris, France. Slight damage occurred and no injuries were reported.","Lebanese Consulate in Paris, France",,,46,Embassy/Consulate,,,,,7,Government (Diplomatic),,,,
,7,Facility/Infrastructure Attack,,,,,Ajaccio,,,1,,,,,1,Letter,-9,Civilian Housing,,,69,France,200108180003,,,Corsican National Liberation Front (FLNC),,,,0,,,18,8,2001,41.919229,,8.738635,Unknown,0,69,France,,,,,0,0,0,0,,0,0,0,,0,,,,Corsica,8,Western Europe,,0,0,"08/18/2001: The National Liberation Front of Corsica (FLNC) launched an attack on a villa in Ajaccio, Corsica, France. There were no casualties reported.","Villa in Ajaccio, Corsica, France",,,76,House/Apartment/Residence,,,,,14,Private Citizens & Property,,,,
,3,Bombing/Explosion,,,,,Bastia,,,0,,,,,,,,Credit Lyonnais,,,69,France,200108190001,,,Unknown,,,,0,,,19,8,2001,42.697283,,9.450881,Unknown,0,69,France,,,,,0,0,0,0,,1,0,0,Minor damage was caused to the building.,1,3,Minor (likely < $1 million),,Corsica,8,Western Europe,,1,0,"08/19/2001: A branch of the Credit Lyonnais in Bastia, Corsica, France was bombed by unknown perpetrators. There was only minor damage to the building, but a security guard suffered slight concussion.","Branch of Credit Lyonnais in Bastia, Corsica, France",,,3,Bank/Commerce,,,,,1,Business,,,,
,3,Bombing/Explosion,,,,,Ajaccio,,,1,,,,,1,Letter,-9,French Law Enforcement,,,69,France,200108260007,,,Corsican National Liberation Front (FLNC),,,,0,,,26,8,2001,41.919229,,8.738635,Unknown,0,69,France,,,,,0,0,0,0,,0,0,0,Damage was caused to the targeted vehicle.,1,3,Minor (likely < $1 million),,Corsica,8,Western Europe,,1,0,"08/26/2001: A bomb planted under a policeman’s car by the National Liberation Front of Corsica (FLNC) detonated in Ajaccio, Corsica, France. The policeman escaped injury.","Police Officer in Ajaccio, Corsica, France",,,25,Police Security Forces/Officers,,,,,3,Police,,,,
,3,Bombing/Explosion,2,Armed Assault,,,Ixtassou,,,0,,,,,,,,Customs Office,,,69,France,200109080003,,,Unknown,,,,0,,,8,9,2001,43.329845,,-1.406347,Unknown,0,69,France,,,,,0,0,0,0,,0,0,0,2 cars and the interior of a house were set on fire.,1,3,Minor (likely < $1 million),,Pyrenees-Atlantiques (Department),8,Western Europe,,1,0,"09/08/2001: In Itxassou, France, two petrol bombs each where thrown into 2 vehicles of a French Basque custom’s official. Also, an incendiary devise was thrown into the kitchen of the official's house, causing slight damage. No group claimed responsibility for the attack.",Basque Customs Official's house and property,,,18,"Government Personnel (excluding police, military)",,,,,2,Government (General),,,,
,3,Bombing/Explosion,,,,,Villeneuve-la-Garenne,,,0,,,,,,,,Synagogue,,,69,France,200109120001,,,Unknown,,,,0,,,12,9,2001,48.936616,,2.324789,Unknown,0,69,France,,,,,0,0,0,0,,0,0,0,,0,,,,Paris (Department),8,Western Europe,,0,0,09/12/2001: A home-made explosive device lacking a detnator was discovered in front of a synagogue in the Villeneuve-la-Garenne neighborhood of Paris. The device was discovered after an anonymous call was made to the police. Police successfully disposed of the bomb and there were no casualties. No group claimed responsibility.,"Civilians entering the synagogue in Villeneuve-la-Garenne, Paris",,,86,Place of Worship,,,,,15,Religious Figures/Institutions,,,,
,3,Bombing/Explosion,,,,,Ustaritz,,,0,,,,,,,,French Basque Police,,,69,France,200109300001,,,Unknown,,,,0,,,30,9,2001,43.395936,,-1.45459,Unknown,0,69,France,,,,,0,0,0,0,,0,0,0,Two vehicles were damaged.,1,3,Minor (likely < $1 million),,Unknown,8,Western Europe,,1,0,"09/30/2001: Property belonging to a retired member of the Air and Border Police in Ustaritz, France, was targeted with two petrol bombs by unknown attackers. The bombs caused damage to two vehicles but there were no casualties. No group claimed responsibility for the attack.",Retired member of the Air and Border Police in Ustaritz,,,25,Police Security Forces/Officers,,,,,3,Police,,,,
,3,Bombing/Explosion,,,,,Pau,,,1,,,,,2,Call (post-incident),-9,French Navy,,,69,France,200110100001,,,Association Totalement Anti-Guerre (ATAG),,,,0,,,10,10,2001,43.2951,,-.370797,Unknown,0,69,France,,,,,0,0,0,0,,0,0,0,Only superficial damage was done to the building.,1,3,Minor (likely < $1 million),,Pyrenees-Atlantiques (Department),8,Western Europe,,1,0,"10/10/2001: Petrol bombs were used in an attack on a French navy recruitment office in Pau, Pyrenees-Atlantiques department, France. Superficial damage was done to the building. Two phone calls were made to the Agence France Presse claiming responsibility on behalf of the previously unknown Totally Anti-War Group / Association totalement anti-guerre (ATAG).","French naval recruitment center in Pau, France",,,28,Military Recruiting Station/Academy,,,,,4,Military,,,,
,3,Bombing/Explosion,,,,,Aleria,,,0,,,,,,,,Corse-Matin newspaper,,,69,France,200110220003,,,Unknown,,,,0,,,22,10,2001,42.104248,"The offices of Corse-Matin newspaper in Aleria, in north Corsica",9.512429,Unknown,0,238,Corsica,,,,,0,0,0,0,-99,0,0,0,The gate and front door of the newspaper office were destroyed,1,4,Unknown,,Corsica,8,Western Europe,,1,0,"10/22/2001: A bomb exploded outside of the headquarters of Corse-Matin, the daily newspaper in Aleria, Haute-Corse Department, Corsica.  No one was injured in the explosion; however, the building was damaged.  No group claimed responsibility for the incident and specific motive is unknown.","Corse-Matin, Corsica's only daily newspaper",,,53,Newspaper Journalist/Staff/Facility,,,,,10,Journalists & Media,,,,
,2,Armed Assault,,,,,Borgo,,,0,,,,,,,,French Police,,,69,France,200111060003,,,Unknown,,,,0,,,6,11,2001,42.554742,,9.424047,Unknown,0,69,France,,,,,0,0,0,0,,0,0,0,,-9,4,Unknown,,Corsica,8,Western Europe,,1,0,"11/06/2001: Unknown gunmen opened fire on the police barracks in Borgo, France. There were no reported injuries and no one claimed credit for the attack.","French police barracks in Borgo, France",,,22,"Police Building (headquarters, station, school)",,,,,3,Police,,,,
,3,Bombing/Explosion,,,,,Usquain,,,0,,,,,,,,French Police,,,69,France,200112080005,,,Unknown,,,,0,,,8,12,2001,43.361792,,-.881647,Unknown,0,69,France,,,,,0,0,0,0,,0,0,0,Several cars were damaged in the attack.,1,,,,Asquain (Department),8,Western Europe,,1,0,"12/08/2001: Petrol bombs targeted the home of a police officer in Asquain, France, in the Basque country. Several vehicles were damaged in the attack. No one was injured.","Residence of a police officer in Asquain, France",,,25,Police Security Forces/Officers,,,,,3,Police,,,,
Other Crime Type,3,Bombing/Explosion,,,,,Vescovato,,,-9,,,,,,,-9,Buildings,,,69,France,200112190001,,,Unknown,,,,0,,,19,12,2001,42.492576,,9.439183,Unknown,0,69,France,,,,,0,0,0,0,,0,0,0,,1,2,Major (likely > $1 million but < $1 billion),,Corsica,8,Western Europe,,1,0,"12/19/2001: Two buildings under construction were destroyed in an explosive attack in Vescovato, Corsica, France. No one claimed responsibility for the attack.","Buildings in Vescovato, Corsica, France",,,79,"Public Area (garden, parking lot, garage, beach, public building, camp)",,,,,14,Private Citizens & Property,,,,
,3,Bombing/Explosion,8,Unarmed Assault,,,Paris,,,0,,,,,,,,American Airlines,,,69,France,200112220002,,,Al-Qa`ida,,,,0,,,22,12,2001,48.856614,,2.352222,Unknown,0,217,United States,,,,,0,0,0,1,1,1,0,1,,0,,,,Paris (Department),8,Western Europe,,0,1,"12/22/2001: On American Airlines Flight 63 en route to Miami, Florida, from Paris, France, Richard Reid attempted to detonate explosives in his shoes by igniting them with a match.  After several attempts Reid was unsuccessful, possibly due to moisture on the fuse, and was restrained by passengers when a flight attendant smelled sulphur from the lit match.  Doctors on board sedated Reid while the flight was escorted to Boston's Logan Airport by two U.S. Air Force F-15 fighter jets.  All 185 passengers and 12 crew members were safely removed; several had minor injuries including a flight attendant who was bitten by the perpetrator when she confronted him.  Reid's shoes contained detonator wire and the plastic explosives triacetone triperoxide (TATP) and pentrite (PETN) that could have destroyed the plane if detonated.  Reid, a petty criminal who converted to Islam while in jail and was trained by al-Qa'ida, ultimately pled guilty to all charges related to the incident and was sentenced to life in prison on January 30, 2003.",Flight 63,,,42,Aircraft (not at an airport),,,,,6,Airports & Aircraft,,,,
,3,Bombing/Explosion,,,,,Ajaccio,,,-9,,,,,,,-9,Corsica Department of Justice,,,69,France,200201180006,,,Unknown,,,,0,,,18,1,2002,41.919229,,8.738635,Unknown,0,68,Finland,,,,,0,0,0,,,0,0,0,,0,,,,Corsica,8,Western Europe,,0,0,"01/18/2002: A Corsican judge, Philippe Toccanier, was the target of a failed assassination attempt at his home in Ajaccio, Corsica, France. No one was injured in the bomb attack. It was not certain who was responsible for the attack.","Corsican judge, Philippe Toccanier",,,14,Judge/Attorney/Court,,,,,2,Government (General),,,,
,3,Bombing/Explosion,,,,,Saint-Jean-de-Luz,,,0,,,,,,,,,,,69,France,200202020003,,,Unknown,,,,0,,,2,2,2002,43.388051,,-1.663055,Unknown,1,69,France,,,,,0,0,0,0,,0,0,0,,1,3,Minor (likely < $1 million),,Pirenèus-Atlantics (Department),8,Western Europe,200202020005,1,0,"02/02/2002: In two related incidents, devices were thrown in to real estate offices in France. In this incident, incendiary devices were thrown in to a real estate office in Saint-Jean-de-Luz, France, destroying the building, but causing no injuries. Authorities attributed the incident to Basque nationalists; however, a specific group was not identified.","Real Estate office in Saint-Jean-de-Luz, France",,,,,,,,,1,Business,,,,
,7,Facility/Infrastructure Attack,,,,,Hendaye,,,0,,,,,,,,,,,69,France,200202020005,,,Unknown,,,,0,,,2,2,2002,43.359399,,-1.766148,Unknown,1,69,France,,,,,0,0,0,0,,0,0,0,,1,3,Minor (likely < $1 million),,Pirenèus-Atlantics (Department),8,Western Europe,200202020003,1,0,"02/02/2002: In two related incidents, devices were thrown in to real estate offices in France. In this incident, an unspecified number of petrol bombs were thrown in to a real estate office in Hendaye, France. Police suspected Basque nationalists; however, a specific group was not identified.","Real Estate office in Hendaye, France",,,,,,,,,1,Business,,,,
Other Crime Type,3,Bombing/Explosion,,,,,Ventiseri,,,0,,,,,,,,,,,69,France,200202030002,,,Unknown,,,,0,,,3,2,2002,41.94122,,9.330645,Unknown,1,69,France,,,,,0,0,0,0,,0,0,0,,1,3,Minor (likely < $1 million),,Corsica,8,Western Europe,200202030008,1,0,"02/03/2002: A mansion in Ventiseri, France, was bombed and destroyed. Another mansion was also attacked. No one was injured in the attack and no group claimed responsibility.","Civilian mansion in Ventiseri, France",,,76,House/Apartment/Residence,,,,,14,Private Citizens & Property,,,,
Other Crime Type,3,Bombing/Explosion,,,,,Ventiseri,,,0,,,,,,,,,,,69,France,200202030008,,,Unknown,,,,0,,,3,2,2002,41.94122,,9.330645,Unknown,1,69,France,,,,,0,0,0,0,,0,0,0,,1,3,Minor (likely < $1 million),,Corsica,8,Western Europe,200202030002,1,0,"02/03/2002: A mansion in Ventiseri, France was bombed and destroyed. Another mansion was also attacked. No one was injured in the attack and no group claimed responsibility.","Civilian mansion in Ventiseri, France",,,67,Unnamed Civilian/Unspecified,,,,,14,Private Citizens & Property,,,,
,3,Bombing/Explosion,,,,,Bastia,,,0,,,,,,,,French Customs,,,69,France,200202110004,,,Unknown,,,,0,,,11,2,2002,42.697283,,9.450881,Unknown,0,69,France,,,,,0,0,0,0,,0,0,0,"The explosion put a hole in the hull of the boat, making it unusable.",1,3,Minor (likely < $1 million),,Corsica,8,Western Europe,,1,0,"02/11/2002: A French Customs' control boat was damaged, but did not sink, in an explosion in the port of Bastia in Corsica. No one claimed responsibility, but such attacks are often the work of separatists.","French Customs' control boat in port of Bastia, Corsica",,,21,Government Building/Facility/Office,,,,,2,Government (General),,,,
,3,Bombing/Explosion,,,,,Lille,,,0,,,,,,,,Boucherie Ennasr,Civilians,,69,France,200203240001,,,Unknown,,,,0,,,24,3,2002,50.631368,,3.065448,French investigators speculated that the attack may have been a form of extortion or part of a vendetta.,0,69,France,69,France,,,0,0,0,0,,4,0,0,"The explosion caused damage to the butcher shop, but no estimate as to the value of the damage was reported.",1,3,Minor (likely < $1 million),,Nord-Pas de Calais (Region),8,Western Europe,,1,0,"03/24/2002: Four people suffered minor injuries when a home-made explosive device detonated inside a Muslim butcher shop (Boucherie Ennasr) in Lille, France. Local authorities stated that the device consisted of a motorcycle battery attached to a charge, which was placed under one of the baby strollers inside the store. Three civilians, including a baby, were hit by flying glass and one individual was slightly burned. No deaths were reported. No one claimed responsibility for the attack. French investigators speculated that the attack may have been a form of extortion or part of a vendetta.","Butcher Shop in Lille, France","Indiscriminate civilians inside a  Muslim butcher shop (Boucherie Ennasr) in Lille, France",,7,Retail/Grocery/Bakery,67,Unnamed Civilian/Unspecified,,,1,Business,14,Private Citizens & Property,,
,3,Bombing/Explosion,,,,,Marseille,,,0,,,,,,,,Civilians,Unknown,,69,France,200204020003,,,Unknown,,,,0,,,2,4,2002,43.296482,,5.36978,Unknown,0,69,France,69,France,,,0,0,0,0,2,0,0,0,,0,,,,Bouches-du-Rhône (Department),8,Western Europe,,1,0,"04/02/2002: Two unknown assailants threw a Molotov cocktail at a Marseille synagogue. The cocktail landed near two police guards. No one was injured, and no suspects were found.",Civilians in a synagogue in Marseille,A synagogue in Marseille,,86,Place of Worship,86,Place of Worship,,,15,Religious Figures/Institutions,15,Religious Figures/Institutions,,
,7,Facility/Infrastructure Attack,,,,,Schiltigheim,,,0,,,,,,,,Unknown,,,69,France,200204020004,,,Unknown,,,,0,,,2,4,2002,48.605192,,7.748562,Unknown,0,69,France,,,,,0,0,0,0,,0,0,0,,1,4,Unknown,,Alsace (Region),8,Western Europe,,1,0,04/02/2002: Arsonists set fire to a Jewish cemetary pavilion in the French town of Schiltigheim. Most of the building was destroyed. There were no causalties or injuries. No suspects have been found.,Jewish Cemetary in Schiltigheim,,,80,Memorial/Cemetery/Monument,,,,,14,Private Citizens & Property,,,,
,3,Bombing/Explosion,,,,,Le Kremlin-Bicetre,,,1,,,,,8,Personal claim,-9,Unknown,Civilians,,69,France,200204040002,,,Individual,,,,0,,,4,4,2002,48.810112,,2.356948,Unknown,0,69,France,69,France,,,0,0,0,3,3,0,0,0,,0,,,,Paris (Department),8,Western Europe,,0,0,04/04/2002: Two Molotov cocktail fire bombs were thrown at the synagogue in the Paris suburb of Kremlin-Bicetre. The fire bombs missed the synagogue and hit the sidewalk. None were injured. Police arrested three unidentified suspects who admitted to the attack.,Jewish Synagogue,Civilians in Kremlin-Bicetre,,86,Place of Worship,67,Unnamed Civilian/Unspecified,,,15,Religious Figures/Institutions,14,Private Citizens & Property,,
